##	NA
1	P48742
DNASE1	P24855
DNCI1	O14576
DNCI2	Q13409
DNCL1	P63167
DNM1	Q05193
DNM1L	O00429
DNM2	P50570
DNMBP	Q6XZF7
DNMT3A	Q9Y6K1
DNMT3B	Q9UBC3
DNMT3L	Q9UJW3
DNPEP	Q9ULA0
DNTT	P04053
DNTTIP1	Q9H147
DNTTIP2	Q5QJE6
DOC2A	Q14183
DOC2B	Q14184
DOCK11	Q5JSL3
DOCK6	Q96HP0
DOCK7	Q96N67
DOCK8	Q5T8R8
DOHH	Q9BU89
DOK1	Q93070
DOK2	O60496
DOK3	Q7L591
DOK4	Q8TEW6
DOK5	Q9P104
DOK6	Q6PKX4
DOLK	Q9UPQ8
DOM3Z	O77932
DOPEY1	Q5JWR5
DOPEY2	Q9Y3R5
DOS	NA
DOT1L	Q8TEK3
DPEP1	P16444
DPF1	Q92782
DPF3	Q92784
DPH1	Q9BZG8
DPH2	Q9BQC3
DPH5	Q9H2P9
DPM1	O60762
DPP4	P27487
DPP6	P42658
DPPA3	Q6W0C5
DPPA4	Q7L190
DPY19L1	Q2PZI1
DPY19L2	Q6NUT2
DPY19L3	Q6ZPD9
DPY19L4	Q7Z388
DPY30	Q9C005
DPYS	Q14117
DPYSL2	Q16555
DPYSL4	O14531
DPYSL5	Q9BPU6
DQB1	P01920
DRAP1	Q14919
DRB1	Q8IUH3
DRCTNNB1A	Q9BYI3
DRD1	P21728
DRD2	P14416
DRD3	P35462
DRD4	P21917
DRD5	P21918
DREG	Q86SQ4
DRG2	P55039
DRIP4	Q4W4Y1
DRIP5	Q9NYB0
DRP2	Q13474
DSC1	P53805
DSC3	Q02487
DSCAM	O60469
DSCAML1	Q8TD84
DSCC1	Q9BVC3
DSCR1	P53805
DSCR1L2	Q9UKA8
DSE	Q9UL01
DSG1	Q02413
DSG2	Q14126
DSG4	Q86SJ6
DSP	P15924
DSPP	Q9NZW4
DSTN	P60981
DSTYK	Q6XUX3
DTD1	Q8TEA8
DTL	Q9NZJ0
DTNA	Q9Y4J8
DTNB	O60941
DTNBP1	Q96EV8
DTX1	Q86Y01
DTX2	Q86UW9
DTX3L	Q8TDB6
DTX4	Q9Y2E6
DUB1	Q9H9C5
DULLARD	O95476
DUOX2	Q9NRD8
DUS1L	Q6P1R4
DUS2L	Q9NX74
DUS3L	Q96G46
DUS4L	O95620
DUSP1	P28562
DUSP10	Q9Y6W6
DUSP12	Q9UNI6
DUSP14	O95147
DUSP16	Q9BY84
DUSP18	Q8NEJ0
DUSP19	Q8WTR2
DUSP2	Q05923
DUSP21	Q9H596
DUSP27	Q5VZP5
DUSP3	P51452
DUSP4	Q13115
DUSP5	Q16690
DUSP6	Q16828
DUSP7	Q16829
DUSP8	Q13202
DUSP9	Q99956
DVL1	P54792
DVL2	O14641
DYNC1H1	Q14204
DYNC2H1	Q8NCM8
DYNLRB1	Q9NP97
DYNLT1	P63172
DYNLT3	P51808
DYRK1A	Q13627
DYRK1B	Q9Y463
DYRK2	Q92630
DYRK3	O43781
DYRK4	Q9NR20
DYTN	A2CJ06
DYX1C1	Q8WXU2
DZIP1	Q86YF9
DZIP3	Q86Y13
E2A/PBX1	Q7Z5L6
E4F1	Q66K89
EAF1	Q96JC9
EAF2	Q96CJ1
EAP1	Q9H1B7
EAPP	Q56P03
EBAG9	O00559
EBF1	Q9UH73
ECAC1	Q9NQA5
ECAC2	Q9H1D0
ECD	O95905
ECE1	P42892
ECE2	P0DPD6
ECEL1	O95672
ECH1	Q13011
ECHS1	P30084
ECM29	Q5VYK3
ECT2	Q9H8V3
EDC3	Q96F86
EDC4	Q6P2E9
EDEM3	Q9BZQ6
EDF1	O60869
EDG1	O94992
EDIL3	O43854
EDNRA	P25101
EEA1	Q15075
EED	O75530
EEF1A	P68104
EEF1A1	P68104
EEF1B2	P24534
EEF1D	P29692
EEF2	P13639
EEF2K	O00418
EEFSEC	P57772
EEPD1	Q7L9B9
EFCAB4B	Q9BSW2
EFCAB5	A4FU69
EFCAB6	Q5THR3
EFEMP1	Q12805
EFHA2	Q86XE3
EFHB	Q8N7U6
EFHD1	Q9BUP0
EFHD2	Q96C19
EFNA1	P20827
EFNA2	O43921
EFNA3	P52797
EFNA4	P52798
EFNA5	P52803
EFNB1	P98172
EFNB2	P52799
EFNB3	Q15768
EFR3A	Q14156
EFR3B	Q9Y2G0
EFS	O43281
EFTUD1	Q7Z2Z2
EFTUD2	Q15029
EGF	P01133
EGFL7	Q9UHF1
EGFR	P00533
EGLN1	Q9GZT9
EGLN3	Q9H6Z9
EGR1	P18146
EGR2	P11161
EHD1	Q9H4M9
EHD2	Q9NZN3
EHD4	Q9H223
EHHADH	Q08426
EHMT1	Q9H9B1
EHMT2	Q96KQ7
EI24	O14681
EID2	Q8N6I1
EIF1	P41567
EIF1AD	Q8N9N8
EIF1AX	P47813
EIF2A	Q9BY44
EIF2AK1	Q9BQI3
EIF2AK2	P19525
EIF2AK4	Q9P2K8
EIF2B1	Q14232
EIF2B2	P49770
EIF2C1	Q9UL18
EIF2C2	Q9UKV8
EIF2C3	Q9H9G7
EIF2C4	Q9HCK5
EIF2S1	P05198
EIF2S2	P20042
EIF2S3	P41091
EIF3A	P56537
EIF3B	P55884
EIF3C	Q99613
EIF3D	O15371
EIF3E	P60228
EIF3EIP	Q9Y262
EIF3F	O00303
EIF3G	O75821
EIF3I	Q13347
EIF3J	O75822
EIF4A1	P60842
EIF4A3	P38919
EIF4E1B	A6NMX2
EIF4E2	O60573
EIF4EBP1	Q13541
EIF4EBP2	Q13542
EIF4ENIF1	Q9NRA8
EIF4G1	Q04637
EIF4G3	O43432
EIF4H	Q15056
EIF5A	P63241
EIF5A2	Q9GZV4
EIF6	P56537
ELAC2	Q9BQ52
ELAVL1	Q15717
ELAVL2	Q12926
ELAVL3	Q14576
ELF2	Q15723
ELF3	P78545
ELF4	Q99607
ELF5	Q9UKW6
ELFN2	Q5R3F8
ELK1	P19419
ELK3	P41970
ELK4	P28324
ELL	P55199
ELL3	Q9HB65
ELMO1	Q92556
ELMO2	Q96JJ3
ELMO3	Q96BJ8
ELP3	Q9H9T3
ELP4	Q96EB1
Em:AC004832.5	query parameter has an invalid syntax
EMB	Q6PCB8
EMD	P50402
EMILIN1	Q9Y6C2
EMILIN2	Q9BXX0
EML1	O00423
EML3	Q32P44
EML4	Q9HC35
EML6	Q6ZMW3
EN2	P19622
ENAH	Q8N8S7
ENAM	Q9NRM1
ENC1	O14682
END	P17813
ENDOD1	O94919
ENDOG	Q14249
ENO1	P06733
ENO2	P09104
ENO3	P13929
ENOX1	Q8TC92
ENPEP	Q07075
ENPP3	O14638
ENPP4	Q9Y6X5
ENPP5	Q9UJA9
ENSA	O43768
ENSG00000004455	NA
ENSG00000007171	NA
ENSG00000009724	NA
ENSG00000010030	NA
ENSG00000011451	NA
ENSG00000015568	NA
ENSG00000029153	NA
ENSG00000033178	NA
ENSG00000059573	NA
ENSG00000060339	NA
ENSG00000066294	NA
ENSG00000067704	NA
ENSG00000074696	NA
ENSG00000075886	NA
ENSG00000077463	NA
ENSG00000079156	NA
ENSG00000080608	NA
ENSG00000089154	NA
ENSG00000091436	NA
ENSG00000092199	NA
ENSG00000096171	NA
ENSG00000096746	NA
ENSG00000099194	NA
ENSG00000099715	NA
ENSG00000100403	NA
ENSG00000100897	NA
ENSG00000100941	NA
ENSG00000101158	NA
ENSG00000101447	NA
ENSG00000101752	NA
ENSG00000102080	NA
ENSG00000103510	NA
ENSG00000104827	NA
ENSG00000105323	NA
ENSG00000105325	NA
ENSG00000105662	NA
ENSG00000108788	NA
ENSG00000109321	NA
ENSG00000111199	NA
ENSG00000111530	NA
ENSG00000111783	NA
ENSG00000112293	NA
ENSG00000112335	NA
ENSG00000112473	NA
ENSG00000112493	NA
ENSG00000112511	NA
ENSG00000112531	NA
ENSG00000112727	NA
ENSG00000114790	NA
ENSG00000115423	NA
ENSG00000118096	NA
ENSG00000118564	NA
ENSG00000119707	NA
ENSG00000121031	NA
ENSG00000121904	NA
ENSG00000122367	NA
ENSG00000122674	NA
ENSG00000123584	NA
ENSG00000123607	NA
ENSG00000124126	NA
ENSG00000124529	NA
ENSG00000124693	NA
ENSG00000125459	NA
ENSG00000125485	NA
ENSG00000125912	NA
ENSG00000125968	NA
ENSG00000126822	NA
ENSG00000126858	NA
ENSG00000128422	NA
ENSG00000128951	NA
ENSG00000129422	NA
ENSG00000129862	NA
ENSG00000129873	NA
ENSG00000130479	NA
ENSG00000131095	NA
ENSG00000132475	NA
ENSG00000132639	NA
ENSG00000133114	NA
ENSG00000137259	NA
ENSG00000137310	NA
ENSG00000137312	NA
ENSG00000137337	NA
ENSG00000137403	NA
ENSG00000137404	NA
ENSG00000138668	NA
ENSG00000138685	NA
ENSG00000138709	NA
ENSG00000139675	NA
ENSG00000140632	NA
ENSG00000143612	NA
ENSG00000143624	NA
ENSG00000143742	NA
ENSG00000143933	NA
ENSG00000144339	NA
ENSG00000146112	NA
ENSG00000147642	NA
ENSG00000148828	NA
ENSG00000149488	NA
ENSG00000152457	NA
ENSG00000152822	NA
ENSG00000153391	NA
ENSG00000154545	NA
ENSG00000156256	NA
ENSG00000156535	NA
ENSG00000156970	NA
ENSG00000157426	NA
ENSG00000158406	NA
ENSG00000158813	NA
ENSG00000158941	NA
ENSG00000159173	NA
ENSG00000160014	NA
ENSG00000160856	NA
ENSG00000162006	NA
ENSG00000163464	NA
ENSG00000163867	NA
ENSG00000164318	NA
ENSG00000164944	NA
ENSG00000165124	NA
ENSG00000165271	NA
ENSG00000165895	NA
ENSG00000166278	NA
ENSG00000166444	NA
ENSG00000166783	NA
ENSG00000166946	NA
ENSG00000167281	NA
ENSG00000167460	NA
ENSG00000167733	NA
ENSG00000168334	NA
ENSG00000168394	NA
ENSG00000168542	NA
ENSG00000168685	NA
ENSG00000169260	NA
ENSG00000169682	NA
ENSG00000169800	NA
ENSG00000169953	NA
ENSG00000170469	NA
ENSG00000171345	NA
ENSG00000172062	NA
ENSG00000172288	NA
ENSG00000172850	NA
ENSG00000172969	NA
ENSG00000173207	NA
ENSG00000173406	NA
ENSG00000174876	NA
ENSG00000176387	NA
ENSG00000177409	NA
ENSG00000177595	NA
ENSG00000177596	NA
ENSG00000177954	NA
ENSG00000177963	NA
ENSG00000178078	NA
ENSG00000178404	NA
ENSG00000178458	NA
ENSG00000182217	NA
ENSG00000182242	NA
ENSG00000182551	NA
ENSG00000182572	NA
ENSG00000182774	NA
ENSG00000182866	NA
ENSG00000183146	NA
ENSG00000183598	NA
ENSG00000183675	NA
ENSG00000183889	NA
ENSG00000183941	NA
ENSG00000184348	NA
ENSG00000184388	NA
ENSG00000184494	NA
ENSG00000185097	NA
ENSG00000185554	NA
ENSG00000185567	NA
ENSG00000186399	NA
ENSG00000187164	NA
ENSG00000187391	NA
ENSG00000187733	NA
ENSG00000187786	NA
ENSG00000187957	NA
ENSG00000188290	NA
ENSG00000188529	NA
ENSG00000188536	NA
ENSG00000188917	NA
ENSG00000188971	NA
ENSG00000188987	NA
ENSG00000189052	NA
ENSG00000196136	NA
ENSG00000196176	NA
ENSG00000196230	NA
ENSG00000196460	NA
ENSG00000196532	NA
ENSG00000196966	NA
ENSG00000197061	NA
ENSG00000197114	NA
ENSG00000197153	NA
ENSG00000197238	NA
ENSG00000197283	NA
ENSG00000197386	NA
ENSG00000197409	NA
ENSG00000197837	NA
ENSG00000197914	NA
ENSG00000197935	NA
ENSG00000197978	NA
ENSG00000198021	NA
ENSG00000198040	NA
ENSG00000198327	NA
ENSG00000198339	NA
ENSG00000198366	NA
ENSG00000198393	NA
ENSG00000198478	NA
ENSG00000198518	NA
ENSG00000198563	NA
ENSG00000198946	NA
ENSG00000203392	NA
ENSG00000203623	NA
ENSG00000203624	NA
ENSG00000203952	NA
ENSG00000204197	NA
ENSG00000204209	NA
ENSG00000204227	NA
ENSG00000204301	NA
ENSG00000204304	NA
ENSG00000204348	NA
ENSG00000204351	NA
ENSG00000204364	NA
ENSG00000204366	NA
ENSG00000204385	NA
ENSG00000204386	NA
ENSG00000204388	NA
ENSG00000204389	NA
ENSG00000204390	NA
ENSG00000204392	NA
ENSG00000204394	NA
ENSG00000204420	NA
ENSG00000204435	NA
ENSG00000204439	NA
ENSG00000204490	NA
ENSG00000204516	NA
ENSG00000204531	NA
ENSG00000204536	NA
ENSG00000204560	NA
ENSG00000204568	NA
ENSG00000204569	NA
ENSG00000204574	NA
ENSG00000204592	NA
ENSG00000204599	NA
ENSG00000204619	NA
ENSG00000204681	NA
ENSG00000204689	NA
ENSG00000204694	NA
ENSG00000204704	NA
ENSG00000204713	NA
ENSG00000204913	NA
ENSG00000204987	NA
ENSG00000205014	NA
ENSG00000205281	NA
ENSG00000206047	NA
ENSG00000206206	NA
ENSG00000206279	NA
ENSG00000206280	NA
ENSG00000206282	NA
ENSG00000206285	NA
ENSG00000206286	NA
ENSG00000206287	NA
ENSG00000206288	NA
ENSG00000206289	NA
ENSG00000206314	NA
ENSG00000206346	NA
ENSG00000206353	NA
ENSG00000206355	NA
ENSG00000206366	NA
ENSG00000206372	NA
ENSG00000206376	NA
ENSG00000206378	NA
ENSG00000206379	NA
ENSG00000206383	NA
ENSG00000206394	NA
ENSG00000206395	NA
ENSG00000206396	NA
ENSG00000206406	NA
ENSG00000206427	NA
ENSG00000206435	NA
ENSG00000206439	NA
ENSG00000206440	NA
ENSG00000206449	NA
ENSG00000206454	NA
ENSG00000206455	NA
ENSG00000206466	NA
ENSG00000206468	NA
ENSG00000206472	NA
ENSG00000206474	NA
ENSG00000206478	NA
ENSG00000206480	NA
ENSG00000206484	NA
ENSG00000206485	NA
ENSG00000206489	NA
ENSG00000206490	NA
ENSG00000206493	NA
ENSG00000206495	NA
ENSG00000206501	NA
ENSG00000206509	NA
ENSG00000206511	NA
ENSG00000206513	NA
ENSG00000206517	NA
ENSG00000206525	NA
ENSG00000212866	NA
ENSG00000213588	NA
ENSG00000213654	NA
ENSG00000213676	NA
ENSG00000213719	NA
ENSG00000213722	NA
ENSG00000213886	NA
ENSG00000214029	NA
ENSG00000214491	NA
ENSG00000214929	NA
ENSG00000215077	NA
ENSG00000215269	NA
ENSG00000215405	NA
ENSG00000215641	NA
ENSG00000216649	NA
ENSG00000221923	NA
ENSG00000223493	NA
ENSG00000223501	NA
ENSG00000223533	NA
ENSG00000223590	NA
ENSG00000223639	NA
ENSG00000223687	NA
ENSG00000223775	NA
ENSG00000223952	NA
ENSG00000223957	NA
ENSG00000224234	NA
ENSG00000224264	NA
ENSG00000224313	NA
ENSG00000224320	NA
ENSG00000224378	NA
ENSG00000224379	NA
ENSG00000224393	NA
ENSG00000224398	NA
ENSG00000224399	NA
ENSG00000224455	NA
ENSG00000224472	NA
ENSG00000224501	NA
ENSG00000224654	NA
ENSG00000224774	NA
ENSG00000224841	NA
ENSG00000224941	NA
ENSG00000224979	NA
ENSG00000224994	NA
ENSG00000225060	NA
ENSG00000225164	NA
ENSG00000225190	NA
ENSG00000225351	NA
ENSG00000225590	NA
ENSG00000225635	NA
ENSG00000225682	NA
ENSG00000225989	NA
ENSG00000225998	NA
ENSG00000226103	NA
ENSG00000226111	NA
ENSG00000226171	NA
ENSG00000226225	NA
ENSG00000226248	NA
ENSG00000226417	NA
ENSG00000226437	NA
ENSG00000226463	NA
ENSG00000226531	NA
ENSG00000226560	NA
ENSG00000226614	NA
ENSG00000226634	NA
ENSG00000226651	NA
ENSG00000226788	NA
ENSG00000226907	NA
ENSG00000226936	NA
ENSG00000227046	NA
ENSG00000227129	NA
ENSG00000227231	NA
ENSG00000227315	NA
ENSG00000227317	NA
ENSG00000227322	NA
ENSG00000227333	NA
ENSG00000227402	NA
ENSG00000227420	NA
ENSG00000227488	NA
ENSG00000227565	NA
ENSG00000227639	NA
ENSG00000227720	NA
ENSG00000227780	NA
ENSG00000227804	NA
ENSG00000228128	NA
ENSG00000228263	NA
ENSG00000228300	NA
ENSG00000228321	NA
ENSG00000228333	NA
ENSG00000228425	NA
ENSG00000228435	NA
ENSG00000228520	NA
ENSG00000228575	NA
ENSG00000228652	NA
ENSG00000228691	NA
ENSG00000228736	NA
ENSG00000228849	NA
ENSG00000228867	NA
ENSG00000228875	NA
ENSG00000228881	NA
ENSG00000228896	NA
ENSG00000228977	NA
ENSG00000229006	NA
ENSG00000229077	NA
ENSG00000229094	NA
ENSG00000229252	NA
ENSG00000229328	NA
ENSG00000229861	NA
ENSG00000229929	NA
ENSG00000229998	NA
ENSG00000230000	NA
ENSG00000230060	NA
ENSG00000230108	NA
ENSG00000230128	NA
ENSG00000230143	NA
ENSG00000230178	NA
ENSG00000230254	NA
ENSG00000230308	NA
ENSG00000230336	NA
ENSG00000230341	NA
ENSG00000230700	NA
ENSG00000230780	NA
ENSG00000230995	NA
ENSG00000231003	NA
ENSG00000231115	NA
ENSG00000231129	NA
ENSG00000231225	NA
ENSG00000231247	NA
ENSG00000231321	NA
ENSG00000231350	NA
ENSG00000231372	NA
ENSG00000231377	NA
ENSG00000231502	NA
ENSG00000231543	NA
ENSG00000231555	NA
ENSG00000231737	NA
ENSG00000231850	NA
ENSG00000232045	NA
ENSG00000232169	NA
ENSG00000232180	NA
ENSG00000232289	NA
ENSG00000232434	NA
ENSG00000232569	NA
ENSG00000232632	NA
ENSG00000232804	NA
ENSG00000233049	NA
ENSG00000233314	NA
ENSG00000233418	NA
ENSG00000233450	NA
ENSG00000233490	NA
ENSG00000233493	NA
ENSG00000233890	NA
ENSG00000233911	NA
ENSG00000234012	NA
ENSG00000234058	NA
ENSG00000234137	NA
ENSG00000234196	NA
ENSG00000234243	NA
ENSG00000234343	NA
ENSG00000234347	NA
ENSG00000234475	NA
ENSG00000234495	NA
ENSG00000234507	NA
ENSG00000234508	NA
ENSG00000234530	NA
ENSG00000234674	NA
ENSG00000234809	NA
ENSG00000234852	NA
ENSG00000235017	NA
ENSG00000235030	NA
ENSG00000235068	NA
ENSG00000235125	NA
ENSG00000235155	NA
ENSG00000235178	NA
ENSG00000235220	NA
ENSG00000235291	NA
ENSG00000235863	NA
ENSG00000235941	NA
ENSG00000236104	NA
ENSG00000236149	NA
ENSG00000236196	NA
ENSG00000236227	NA
ENSG00000236560	NA
ENSG00000236697	NA
ENSG00000237114	NA
ENSG00000237136	NA
ENSG00000237403	NA
ENSG00000237441	NA
ENSG00000239836	NA
ENSG00000244165	NA
ENTHD1	Q8IYW4
ENTPD2	Q9Y5L3
ENTPD3	O75355
ENTPD4	Q9Y227
ENTPD5	O75356
EOMES	O95936
EP400	Q96L91
EP400NL	Q6ZTU2
EPAS1	Q99814
EPB41	P11171
EPB41L3	Q9Y2J2
EPB41L4A	Q9HCS5
EPB41L5	Q9HCM4
EPB42	P16452
EPB49	Q08495
EPCAM	P16422
EPHA1	P21709
EPHA2	P29317
EPHA3	P29320
EPHA4	P54764
EPHA7	Q15375
EPHA8	P29322
EPHB1	P54762
EPHB2	P29323
EPHB6	O15197
EPHX1	P07099
EPHX4	Q8IUS5
EPM2A	B3EWF7
EPM2AIP1	Q7L775
EPN1	Q9Y6I3
EPN2	O95208
EPN3	Q9H201
EPO	P11678
EPOR	P19235
EPS15	P42566
EPS8	Q12929
EPS8L1	Q8TE68
EPS8L2	Q9H6S3
EPS8L3	Q8TE67
EPSTI1	Q96J88
EPX	P11678
ERAP1	Q9NZ08
ERAP2	Q6P179
ERBB2	P04626
ERBB2IP	Q96RT1
ERBB3	P21860
ERBB4	Q15303
ERC1	Q8IUD2
ERC2	O76042
ERCC2	P18074
ERCC4	Q92889
ERCC6	Q03468
ERCC6L	Q2NKX8
ERCC8	Q13216
EREG	O14944
ERF	P50548
ERG	Q12809
ERH	P84090
ERIC-1s	Q8IX09
ERICH1	Q86X53
ERLEC1	Q96DZ1
ERLIN1	O75477
ERLIN2	O94905
ERMAP	Q96PL5
ERMN	Q8TAM6
ERMP1	Q7Z2K6
ERN1	O75460
ERN2	Q76MJ5
ERO1L	Q96HE7
ERO1LB	Q86YB8
ERP29	P30040
ERP70	P13667
ERRFI1	Q9UJM3
ERRgamma	C0SQ93
ERVWE1	Q9UQF0
ESAM	Q96AP7
ESD	P10768
ESM1	Q9NQ30
ESPL1	Q14674
ESPNL	Q6ZVH7
ESR1	P03372
ESRP1	Q6NXG1
ESRP2	Q9H6T0
ESRRA	P11474
ESRRB	O95718
ESX1	Q8N693
ESYT1	Q9BSJ8
ESYT2	A0FGR8
ESYT3	A0FGR9
ETAA1	Q9NY74
ETF1	P62495
ETFB	P38117
ETHE1	O95571
ETS2	P15036
ETV3	P41162
ETV6	P41212
EVC2	Q86UK5
EVI5	O60447
EVL	Q9UI08
EVPL	Q92817
EWS-Fli1	Q16198
exchanger	O00617
EXO1	Q9UQ84
EXOC2	Q96KP1
EXOC3L	Q86VI1
EXOC6B	Q9Y2D4
EXOSC1	Q9Y3B2
EXOSC10	Q01780
EXOSC2	Q13868
EXOSC4	Q9NPD3
EXOSC5	Q9NQT4
EXOSC6	Q5RKV6
EXOSC7	Q15024
EXOSC8	Q96B26
EXOSC9	Q06265
EXT1	Q16394
EXTL1	Q92935
EYA1	Q99502
EYA2	O00167
EYA3	Q99504
EYA4	O95677
EZR	P15311
F10	Q9BQ89
F11	P03951
F11R	Q9Y624
F12	P00748
F13A1	P00488
F13B	P05160
F2	P00734
F2R	P25116
F2RL1	P55085
F2RL3	Q96RI0
F3	P13726
F5	P12259
F8	P00451
F9	P00740
FAAH2	Q6GMR7
FABP1	P07148
FABP12	A6NFH5
FABP2	P12104
FABP3	P05413
FABP4	P15090
FABP5	Q01469
FABP6	P51161
FABP9	Q0Z7S8
FADD	Q13158
FAF1	Q9UNN5
FAF2	Q96CS3
FAHD1	Q6P587
FAIM3	O60667
FAM102A	Q5T9C2
FAM102B	Q5T8I3
FAM105A	Q9NUU6
FAM105B	Q96BN8
FAM110A	Q9BQ89
FAM110B	Q8TC76
FAM110C	Q1W6H9
FAM111A	Q96PZ2
FAM111B	Q6SJ93
FAM116A	Q8IWF6
FAM116B	Q8NEG7
FAM117A	Q9C073
FAM120B	Q96EK7
FAM120C	Q9NX05
FAM123B	Q5JTC6
FAM123C	Q8N944
FAM124B	Q9H5Z6
FAM125A	Q96EY5
FAM125B	Q9H7P6
FAM126B	Q8IXS8
FAM128A	Q6P582
FAM129A	Q9BZQ8
FAM12B	P56851
FAM131B	Q86XD5
FAM133A	Q8N9E0
FAM133B	Q5BKY9
FAM134A	Q8NC44
FAM134B	Q9H6L5
FAM134C	Q86VR2
FAM135A	Q9P2D6
FAM13A	O94988
FAM13B	Q9NYF5
FAM13C	Q8NE31
FAM149B1	Q96BN6
FAM154B	Q658L1
FAM158A	Q9Y3B6
FAM160A1	Q05DH4
FAM160A2	Q8N612
FAM160B1	Q5W0V3
FAM160B2	Q86V87
FAM164A	Q96GY0
FAM168B	A1KXE4
FAM169A	Q9Y6X4
FAM170A	A1A519
FAM171A2	A8MVW0
FAM171B	Q6P995
FAM175A	Q6UWZ7
FAM175B	Q15018
FAM176A	Q9H8M9
FAM176B	Q9NVM1
FAM178A	Q8IX21
FAM179B	Q9Y4F4
FAM181B	A6NEQ2
FAM184B	Q9ULE4
FAM186A	A6NE01
FAM186B	Q8IYM0
FAM188A	Q9H8M7
FAM188B	Q4G0A6
FAM18B	Q9NYZ1
FAM18B2	Q96ET8
FAM190A	Q9C0I3
FAM190B	Q9H7U1
FAM192A	Q9GZU8
FAM195A	Q9BUT9
FAM20B	O75063
FAM20C	Q8IXL6
FAM27E1	NA
FAM29A	Q7Z4H7
FAM35A	Q86V20
FAM3C	Q92520
FAM3D	Q96BQ1
FAM40A	Q5VSL9
FAM43A	Q8N2R8
FAM47A	Q5JRC9
FAM47B	Q8NA70
FAM47C	Q5HY64
FAM48A	Q8NEM7
FAM4A1	Q9NRC1
FAM50A	Q14320
FAM53B	Q14153
FAM53C	Q9NYF3
FAM54A	Q6P444
FAM54B	Q9H019
FAM57A	Q8TBR7
FAM59A	Q9H706
FAM5B	Q9C0B6
FAM5C	Q76B58
FAM60A	Q9NP50
FAM65B	Q9Y4F9
FAM65C	Q96MK2
FAM69A	Q5T7M9
FAM70A	Q5JRV8
FAM71B	Q8TC56
FAM73A	Q8NAN2
FAM73B	Q7L4E1
FAM75A1	Q5TZJ5
FAM75A3	Q5VYP0
FAM76B	Q5HYJ3
FAM82A2	Q96TC7
FAM83A	Q86UY5
FAM83B	Q5T0W9
FAM83C	Q9BQN1
FAM83E	Q2M2I3
FAM83F	Q8NEG4
FAM83G	A6ND36
FAM83H	Q6ZRV2
FAM84B	Q96KN1
FAM86A	Q96G04
FAM89A	Q96GI7
FAM8A1	Q9UBU6
FAM90A1	Q86YD7
FAM91A1	Q658Y4
FAM96A	Q9H5X1
FAM98B	Q52LJ0
FANCA	O15360
FANCB	Q8NB91
FANCC	Q00597
FANCD2	Q9BXW9
FANCE	Q9HB96
FANCG	O15287
FANCI	Q9NVI1
FANCM	Q8IYD8
FAP	Q12884
FAR1	Q8WVX9
FAR2	Q96K12
FARP1	Q9Y4F1
FARP2	O94887
FARSA	Q9Y285
FARSB	Q9NSD9
FASN	P49327
FASTKD2	Q9NYY8
FASTKD3	Q14CZ7
FASTKD5	Q7L8L6
FAT1	Q14517
FAT2	Q9NYQ8
FAT3	Q8TDW7
FAT4	Q6V0I7
FBL	P22087
FBLIM1	Q8WUP2
FBLN1	P23142
FBLN5	Q9UBX5
FBLN7	Q53RD9
FBN1	P35555
FBN2	P35556
FBN3	Q75N90
FBP1	P09467
FBP2	Q63HM2
FBRSL1	Q9HCM7
FBXL10	Q8NHM5
FBXL18	Q96ME1
FBXL19	Q494R0
FBXL2	Q9UKC9
FBXL20	Q96IG2
FBXL3	Q9UKT7
FBXL4	Q9UKA2
FBXL6	Q8N531
FBXO10	Q9UK96
FBXO15	Q8NCQ5
FBXO16	Q8IX29
FBXO22	Q8NEZ5
FBXO25	Q8TCJ0
FBXO28	Q9NVF7
FBXO30	Q8TB52
FBXO31	Q5XUX0
FBXO34	Q9NWN3
FBXO38	Q6PIJ6
FBXO4	Q9UKT5
FBXO42	Q6P3S6
FBXO43	Q4G163
FBXO46	Q6PJ61
FBXO47	Q5MNV8
FBXO5	Q9UKT4
FBXO6	Q9NRD1
FBXO9	Q9UK97
FBXW11	Q9UKB1
FBXW5	Q969U6
FBXW7	Q969H0
FBXW9	Q5XUX1
FCAR	P24071
FCER1A	P12319
FCER1G	P30273
FCGBP	Q9Y6R7
FCGR1A	P12314
FCGR2A	P12318
FCGR2B	P31994
FCGR3A	P08637
FCGRT	P55899
FCHO1	O14526
FCHO2	Q0JRZ9
FCHSD1	Q86WN1
FCHSD2	O94868
FCRL1	Q7L513
FCRL2	Q96LA5
FCRL4	Q96PJ5
FDFT1	P37268
FDPS	P14324
FDX1	P10109
FDXACB1	Q9BRP7
FEM1A	Q9BSK4
FEM1B	Q9UK73
FEM1C	Q96JP0
FEN1	P39748
FER	P16591
FERMT2	Q96AC1
FERMT3	Q86UX7
FES	P07332
FEZ1	Q9Y250
FEZ2	Q9UHY8
FFR	Q9UID3
FGA	P02671
FGB	P02675
FGD1	P98174
FGD2	Q7Z6J4
FGD3	Q5JSP0
FGD4	Q96M96
FGD5	Q6ZNL6
FGD6	Q6ZV73
FGF10	O15520
FGF11	Q92914
FGF12	P61328
FGF13	Q92913
FGF18	O76093
FGF19	O95750
FGF20	Q9NP95
FGF23	Q9GZV9
FGF3	P11487
FGF4	P08620
FGF5	P12034
FGF7	P21781
FGF9	P31371
FGFR1	P11362
FGFR1OP	O95684
FGFR1OP2	Q9NVK5
FGFR3	P22607
FGFR-4	Q6LBK2
FGFRL1	Q8N441
FGR	P09769
FH	P07954
FHDC1	Q9C0D6
